race_id,horse_number,race,horse,jockey,frame_number,style,odds,popularity,finish_rank,time_index,note,position_1,position_2,position_3,position_4,weight,weight_delta,impost,last_3_furlongs,finish_time,race_date,course_id,num_horses,race_number,weather_name,weather_id,track_condition_name,track_condition_id,style_name,time_index_average_0,time_index_average_1,time_index_average_2,time_index_average_3,time_index_average_4,jockey_place_rate_5,jockey_place_rate_6,jockey_place_rate_7,jockey_place_rate_8,jockey_place_rate_9,conditional_place_rate_10
230718Z04,5,230718Z04,2016100928,5603,5,3,67.6,5,4,25,,7,7,6,5,413,0,53,40,01:39.3,2023/7/18,402,8,4,ê∞,1,ó«,1,ç∑Çµ,26,22,19.667,19,18.6,0,0.1,0.2,0.2,0.24,0.363
230718Z04,6,230718Z04,2013104081,a02e3,6,4,214.8,7,5,20,,4,6,5,5,405,-6,56,40.7,01:39.8,2023/7/18,402,8,4,ê∞,1,ó«,1,í«çû,7,15,12,12.25,14.6,0.2,0.25,0.2,0.175,0.16,0.174
230718Z04,7,230718Z04,2016105785,a0194,7,4,278.2,8,6,17,,8,8,7,7,490,-11,56,40.3,01:40.1,2023/7/18,402,8,4,ê∞,1,ó«,1,í«çû,5,5.5,5.667,4,7.2,0.2,0.3,0.233,0.2,0.2,0.247
230718Z04,8,230718Z04,2019105024,5604,8,3,26.3,4,3,25,,1,2,2,3,425,-10,54,40.9,01:39.3,2023/7/18,402,8,4,ê∞,1,ó«,1,ç∑Çµ,5,13.5,16,10.25,10.8,0.3,0.2,0.267,0.225,0.2,0.42
230718Z05,1,230718Z05,2019101205,5332,1,3,26.5,7,1,37,,7,8,7,3,463,-4,56,38.2,01:38.2,2023/7/18,402,8,5,ê∞,1,ó«,1,ç∑Çµ,23,15.5,16.333,11.5,10.2,0.2,0.25,0.267,0.275,0.28,0.364
230718Z05,2,230718Z05,2016103063,a02dc,2,3,25.4,6,8,-23,,4,3,8,8,434,3,54,44,01:43.9,2023/7/18,402,8,5,ê∞,1,ó«,1,ç∑Çµ,32,22,13.667,5.5,6.2,0.7,0.5,0.467,0.5,0.48,0.424
230718Z05,3,230718Z05,2014101283,5603,3,3,15.5,5,4,17,,8,7,4,5,507,12,53,40.6,01:40.1,2023/7/18,402,8,5,ê∞,1,ó«,1,ç∑Çµ,28,30,28.667,28.5,25.6,0,0.1,0.2,0.2,0.24,0.42
230718Z05,4,230718Z05,2016101475,a0199,4,3,67.8,8,3,27,,4,4,5,2,475,-3,54,39.8,01:39.2,2023/7/18,402,8,5,ê∞,1,ó«,1,ç∑Çµ,24,19,20.667,19.5,22.6,0.1,0.1,0.133,0.125,0.12,0.459
230718Z05,5,230718Z05,2018106299,a02fb,5,2,1.6,1,2,32,,1,1,1,1,491,-2,56,40.2,01:38.7,2023/7/18,402,8,5,ê∞,1,ó«,1,êÊçs,36,39.5,38,37.5,30.2,0.3,0.3,0.4,0.35,0.32,0.575
230718Z05,6,230718Z05,2019110034,a00d0,6,3,8.1,4,7,14,,3,4,6,6,476,1,56,40.7,01:40.4,2023/7/18,402,8,5,ê∞,1,ó«,1,ç∑Çµ,30,22,21,20.25,19.2,0.7,0.65,0.633,0.6,0.54,0.33
230718Z05,7,230718Z05,2018106583,a01e5,7,1,5.1,2,5,16,,2,2,2,3,489,5,56,41.5,01:40.2,2023/7/18,402,8,5,ê∞,1,ó«,1,ì¶Ç∞,31,9.5,15,12.5,15.8,0.6,0.55,0.4,0.425,0.44,0.571
230718Z05,8,230718Z05,2019103032,5556,8,3,5.7,3,6,14,,4,4,3,6,453,0,54,41.1,01:40.4,2023/7/18,402,8,5,ê∞,1,ó«,1,ç∑Çµ,18,18.5,27.333,25.25,27.2,0.6,0.45,0.4,0.4,0.4,0.42
230718Z10,1,230718Z10,2019103348,a0034,1,1,9.7,4,8,8,,1,1,3,8,469,-1,54,43.1,01:33.8,2023/7/18,401,8,10,ê∞,1,ó«,1,ì¶Ç∞,36,35.5,38.333,34.25,27.4,0.6,0.55,0.5,0.525,0.58,0.444
230718Z10,2,230718Z10,2015101571,a01fa,2,3,8.2,3,3,49,,8,8,7,6,463,0,56,38.1,01:30.2,2023/7/18,401,8,10,ê∞,1,ó«,1,ç∑Çµ,52,45,44,42.25,40.4,0.5,0.4,0.433,0.375,0.38,0.404
230718Z10,3,230718Z10,2020102296,5556,3,3,5.7,2,4,47,,6,6,8,5,478,5,56,38.2,01:30.3,2023/7/18,401,8,10,ê∞,1,ó«,1,ç∑Çµ,38,42.5,44.667,44.75,44.8,0.4,0.4,0.367,0.375,0.38,0.369
230718Z10,4,230718Z10,2018103463,a01e5,4,3,52.2,8,2,54,,2,2,1,1,460,5,54,38.9,01:29.7,2023/7/18,401,8,10,ê∞,1,ó«,1,ç∑Çµ,50,47,46.667,41.5,41.6,0.6,0.55,0.433,0.425,0.44,0.454
230718Z10,5,230718Z10,2016102998,5503,5,2,16.5,5,6,41,,3,3,1,2,489,-1,56,40.1,01:30.9,2023/7/18,401,8,10,ê∞,1,ó«,1,êÊçs,48,47.5,46.333,48.25,47.4,0.3,0.25,0.3,0.35,0.36,0.578
230718Z10,6,230718Z10,2017106423,a00d0,6,3,38.3,7,5,41,,5,5,5,6,413,9,56,39.2,01:30.9,2023/7/18,401,8,10,ê∞,1,ó«,1,ç∑Çµ,42,44.5,41.333,40.5,38.6,0.5,0.7,0.633,0.625,0.56,0.415
230718Z10,7,230718Z10,2018106578,5299,7,3,1.4,1,1,55,,6,7,5,3,452,4,54,37.8,01:29.6,2023/7/18,401,8,10,ê∞,1,ó«,1,ç∑Çµ,45,34.5,37,33.75,31.6,1,0.8,0.7,0.625,0.64,0.367
230718Z10,8,230718Z10,2015109055,a02e3,8,2,18.8,6,7,35,,4,4,4,4,490,-2,56,40.1,01:31.4,2023/7/18,401,8,10,ê∞,1,ó«,1,êÊçs,44,54,51,53,41.8,0.1,0.25,0.2,0.175,0.16,0.486
230719B10,1,230719B10,2018102303,5595,1,3,75,7,8,14,,3,4,,,484,-12,56,40.9,01:17.4,2023/7/19,1402,8,10,ì‹,2,‚c,2,ç∑Çµ,-13,-6.5,-3.667,9.75,22,0.1,0.25,0.333,0.275,0.26,0.305
230719B10,3,230719B10,2017101509,5286,3,2,3.4,2,1,56,,1,1,,,448,4,54,38.2,01:14.3,2023/7/19,1402,8,10,ì‹,2,‚c,2,êÊçs,49,46.5,50.333,46.25,46,0.7,0.55,0.567,0.5,0.44,0.359
230719B10,4,230719B10,2017104603,837,4,3,3,1,3,50,,2,1,,,444,4,54,38.4,01:14.7,2023/7/19,1402,8,10,ì‹,2,‚c,2,ç∑Çµ,45,51.5,52,50.5,51.2,0.3,0.35,0.3,0.325,0.36,0.331
230719B10,5,230719B10,2018103080,5089,5,3,8.4,5,5,43,,7,4,,,494,0,56,38.1,01:15.2,2023/7/19,1402,8,10,ì‹,2,‚c,2,ç∑Çµ,30,40,44.667,43.75,47.2,0.4,0.5,0.467,0.45,0.42,0.371
230719B10,6,230719B10,2017102609,5371,6,3,82.8,8,6,24,,4,7,,,456,-8,54,40,01:16.6,2023/7/19,1402,8,10,ì‹,2,‚c,2,ç∑Çµ,38,34.5,34.333,37.5,38.8,0,0.05,0.1,0.075,0.12,0.429
230719B10,7,230719B10,2018101374,a03e2,7,3,5.3,4,4,46,,6,4,,,540,-4,57,38,0:01:15,2023/7/19,1402,8,10,ì‹,2,‚c,2,ç∑Çµ,44,47.5,48.333,50.5,51,0.3,0.25,0.333,0.275,0.28,0.399
230719B10,8,230719B10,2018103414,5411,8,2,3.5,3,2,56,,5,3,,,502,4,56,37.6,01:14.3,2023/7/19,1402,8,10,ì‹,2,‚c,2,êÊçs,48,48.5,53.333,50.25,49.6,0.3,0.3,0.3,0.375,0.36,0.515
230719M03,5,230719M03,2020107133,410,5,4,74.1,7,8,-28,,8,,,,438,1,56,38.3,0:00:53,2023/7/19,300,8,3,ì‹,2,ó«,1,í«çû,7,19.5,18.333,18,16.4,0.3,0.25,0.267,0.275,0.34,0.263
230719M11,1,230719M11,2019104418,a0162,1,3,6.1,2,3,52,,4,4,3,,471,-3,54,39.9,0:01:31,2023/7/19,301,8,11,ì‹,2,ó«,1,ç∑Çµ,57,58.5,55.667,53.5,52,0.2,0.2,0.3,0.35,0.32,0.35
230719M11,2,230719M11,2019110122,5558,2,3,1.1,1,1,64,,1,1,1,,442,-2,56,39.6,0:01:30,2023/7/19,301,8,11,ì‹,2,ó«,1,ç∑Çµ,58,58,51.667,52.75,51.4,0.4,0.55,0.467,0.525,0.54,0.385
230719M11,3,230719M11,2017101903,5368,3,3,24.9,5,4,49,,5,5,6,,482,3,56,39.6,01:31.3,2023/7/19,301,8,11,ì‹,2,ó«,1,ç∑Çµ,34,46,46.667,47.5,49.4,0.1,0.05,0.1,0.175,0.2,0.44
230719M11,4,230719M11,2019102104,5521,4,3,14.7,3,8,37,,6,7,7,,484,0,56,40.7,01:32.4,2023/7/19,301,8,11,ì‹,2,ó«,1,ç∑Çµ,31,40,44.667,47.25,45.2,0.4,0.4,0.333,0.325,0.26,0.378
230719M11,5,230719M11,2013102240,5171,5,4,51.6,8,5,49,,8,8,8,,423,-5,56,39.1,01:31.3,2023/7/19,301,8,11,ì‹,2,ó«,1,í«çû,34,43,45,45.75,47.8,0.5,0.55,0.567,0.575,0.54,0.301
230719M11,6,230719M11,2019101809,5088,6,2,26.1,6,6,41,,2,2,2,,456,4,56,41.4,0:01:32,2023/7/19,301,8,11,ì‹,2,ó«,1,êÊçs,50,41.5,44.667,46,46.2,0.3,0.35,0.367,0.375,0.36,0.5
230719M11,7,230719M11,2018106893,5637,7,3,18,4,2,58,,7,6,5,,471,1,51,38.6,01:30.5,2023/7/19,301,8,11,ì‹,2,ó«,1,ç∑Çµ,51,40,40.667,41.25,42.2,0.4,0.3,0.267,0.325,0.32,0.419
230719M11,8,230719M11,2018106306,5634,8,3,45.7,7,7,40,,3,3,4,,475,-8,56,41.2,01:32.1,2023/7/19,301,8,11,ì‹,2,ó«,1,ç∑Çµ,5,22,29.667,35.75,37,0.2,0.3,0.333,0.3,0.32,0.406
230719U11,2,230719U11,2017105740,5342,2,3,1.5,1,2,101,,5,5,4,4,510,0,58,37.3,01:25.9,2023/7/19,102,8,11,ê∞,1,ó«,1,ç∑Çµ,94,96.5,94.333,93,90.6,0.5,0.6,0.633,0.625,0.6,0.304
230719U11,3,230719U11,2015110035,5524,3,3,84.4,7,5,86,,8,8,5,5,490,-1,58,38.2,01:27.3,2023/7/19,102,8,11,ê∞,1,ó«,1,ç∑Çµ,80,73.5,75.667,75.5,74,0.7,0.55,0.433,0.475,0.38,0.3
230719U11,4,230719U11,2013110083,5399,4,2,4.1,3,3,98,,1,1,1,1,491,1,58,38.5,01:26.2,2023/7/19,102,8,11,ê∞,1,ó«,1,êÊçs,87,87,78.333,82.75,82.2,0.7,0.7,0.567,0.5,0.48,0.562
230719U11,5,230719U11,2018104280,5452,5,3,4,2,1,101,,4,3,3,2,489,2,56,37.8,01:25.9,2023/7/19,102,8,11,ê∞,1,ó«,1,ç∑Çµ,91,84,88.667,87,81.8,0.4,0.4,0.467,0.4,0.4,0.345
230719U11,6,230719U11,2019101048,5563,6,3,107.8,8,6,78,,6,7,7,7,494,1,54,38.8,0:01:28,2023/7/19,102,8,11,ê∞,1,ó«,1,ç∑Çµ,79,39.5,17,22.75,28.8,0.2,0.1,0.2,0.2,0.24,0.341
230719U11,7,230719U11,2018106247,a017d,7,1,16.4,4,4,92,,2,2,2,3,513,0,56,38.8,01:26.7,2023/7/19,102,8,11,ê∞,1,ó«,1,ì¶Ç∞,90,80,75,76.25,77.6,0.3,0.25,0.233,0.275,0.22,0.778
230720B12,1,230720B12,2017106371,5492,1,3,8.4,4,2,62,,4,4,3,1,486,-2,57,39.7,02:54.9,2023/7/20,1408,8,12,ì‹,2,‚c,2,ç∑Çµ,76,75.5,79.333,76.5,80.2,0.7,0.6,0.567,0.5,0.48,1
230720B12,2,230720B12,2012100198,a050d,2,4,153.4,8,8,14,,3,4,7,8,452,-4,54,46.8,03:03.2,2023/7/20,1408,8,12,ì‹,2,‚c,2,í«çû,23,22.5,27,28.5,29.4,0,0.15,0.233,0.3,0.3,0
230720B12,4,230720B12,2017102533,5411,4,3,25.2,5,5,50,,8,8,8,5,526,-4,56,40.8,0:02:57,2023/7/20,1408,8,12,ì‹,2,‚c,2,ç∑Çµ,56,57.5,60.667,53,47.8,0.7,0.45,0.4,0.375,0.44,0
230720B12,5,230720B12,2018110105,5534,5,3,6.7,3,4,59,,2,2,2,1,498,-6,56,40.4,02:55.4,2023/7/20,1408,8,12,ì‹,2,‚c,2,ç∑Çµ,60,64.5,61,59.5,60.2,0.6,0.5,0.6,0.575,0.56,0
230720B12,6,230720B12,2017106758,5595,6,4,106.6,7,6,34,,7,3,4,7,488,-4,55,43.8,02:59.6,2023/7/20,1408,8,12,ì‹,2,‚c,2,í«çû,50,39,34.667,34.5,29,0,0.2,0.2,0.25,0.24,0
230720B12,7,230720B12,2015101897,5286,7,3,2.8,2,3,60,,6,7,5,4,530,0,57,39.6,02:55.2,2023/7/20,1408,8,12,ì‹,2,‚c,2,ç∑Çµ,84,80.5,77.667,69,69.8,0.4,0.55,0.5,0.55,0.5,1
230720B12,8,230720B12,2017100277,5578,8,3,1.8,1,1,63,,5,4,5,3,508,-2,57,39.2,02:54.7,2023/7/20,1408,8,12,ì‹,2,‚c,2,ç∑Çµ,83,75.5,79.333,80,81.4,0.3,0.35,0.4,0.475,0.44,1
230720D07,1,230720D07,2020104296,5646,1,3,38.9,6,7,21,,1,1,1,2,431,0,55,42.1,01:56.1,2023/7/20,203,8,7,ê∞,1,ó«,1,ç∑Çµ,22,27,29.333,27.25,29,0.1,0.3,0.267,0.325,0.32,0.458
230720D07,2,230720D07,2020106449,5530,2,3,6.4,3,2,39,,2,2,1,1,477,2,55,40,01:54.1,2023/7/20,203,8,7,ê∞,1,ó«,1,ç∑Çµ,40,40,26.667,23.25,27.4,0.3,0.25,0.367,0.325,0.3,0.625
230720D07,3,230720D07,2020106119,5217,3,3,9.9,4,8,16,,3,3,5,6,475,-1,55,42.3,01:56.7,2023/7/20,203,8,7,ê∞,1,ó«,1,ç∑Çµ,24,30.5,35.667,36.75,37.4,0.6,0.5,0.433,0.475,0.5,0.28
230720D07,4,230720D07,2020100938,5639,4,4,73.7,8,6,24,,8,8,8,8,476,2,55,40,01:55.8,2023/7/20,203,8,7,ê∞,1,ó«,1,í«çû,30,25,24.667,23.5,18.8,0.5,0.3,0.267,0.225,0.34,0.25
230720D07,5,230720D07,2018100974,a0514,5,2,1.9,1,3,29,,5,5,4,4,466,-4,51,40.7,01:55.3,2023/7/20,203,8,7,ê∞,1,ó«,1,êÊçs,36,43,44,45,43.4,0.2,0.15,0.233,0.25,0.26,0.8
230720D07,6,230720D07,2020106272,5328,6,3,3,2,1,39,,4,4,3,3,439,-1,54,39.7,01:54.1,2023/7/20,203,8,7,ê∞,1,ó«,1,ç∑Çµ,43,44,42.667,42.5,39.2,0.5,0.5,0.5,0.45,0.42,0.483
230720D07,7,230720D07,2020101177,5522,7,3,10.7,5,5,24,,7,6,6,5,435,2,55,41.1,01:55.8,2023/7/20,203,8,7,ê∞,1,ó«,1,ç∑Çµ,37,38.5,28.333,31.5,30.6,0.5,0.25,0.233,0.25,0.24,0.423
230720D07,8,230720D07,2020104731,5628,8,4,43.9,7,4,26,,6,7,7,7,457,-1,55,40.8,01:55.6,2023/7/20,203,8,7,ê∞,1,ó«,1,í«çû,36,35.5,35,38,34.4,0.1,0.2,0.267,0.275,0.26,0
230720D08,1,230720D08,2018101541,5581,1,3,44.7,7,8,11,,4,4,7,7,464,-2,56,41.4,01:57.2,2023/7/20,203,8,8,ê∞,1,ó«,1,ç∑Çµ,25,20,25.333,24.5,22.2,0.1,0.2,0.2,0.175,0.16,0.458
230720D08,2,230720D08,2019103175,5474,2,3,8,5,2,37,,1,1,1,2,456,-5,54,39.6,01:54.4,2023/7/20,203,8,8,ê∞,1,ó«,1,ç∑Çµ,42,40.5,43,38.75,38.4,0.5,0.5,0.4,0.375,0.34,0.625
230720D08,3,230720D08,2019103397,5576,3,3,89.1,8,6,24,,7,7,8,6,448,-2,56,39.8,01:55.8,2023/7/20,203,8,8,ê∞,1,ó«,1,ç∑Çµ,32,30.5,29,31,32,0,0,0.1,0.125,0.14,0.28
230720D08,5,230720D08,2019103391,5390,5,3,6.7,4,5,25,,8,8,6,5,492,2,56,39.9,01:55.7,2023/7/20,203,8,8,ê∞,1,ó«,1,ç∑Çµ,30,34,34.667,35.5,36.2,0.4,0.45,0.5,0.5,0.56,0.321
230720D08,6,230720D08,2020101755,5639,6,4,19.9,6,3,29,,5,4,3,3,503,-1,55,39.9,01:55.2,2023/7/20,203,8,8,ê∞,1,ó«,1,í«çû,35,34.5,34.333,36.5,33.2,0.4,0.3,0.267,0.225,0.32,0.25
230720D08,7,230720D08,2020101513,5597,7,3,2.2,1,1,42,,2,2,2,1,440,3,55,38.9,01:53.8,2023/7/20,203,8,8,ê∞,1,ó«,1,ç∑Çµ,26,44,45.667,39.75,39.2,0.5,0.45,0.467,0.375,0.36,0.423
230720D08,8,230720D08,2018102239,5217,8,3,3.5,2,4,27,,6,6,4,4,518,1,56,40.2,01:55.5,2023/7/20,203,8,8,ê∞,1,ó«,1,ç∑Çµ,33,35.5,39.667,42.75,43.2,0.5,0.5,0.433,0.45,0.48,0.4
230720M08,1,230720M08,2020106040,a023e,1,3,15.3,4,6,26,,7,7,6,,417,1,54,40.4,01:32.8,2023/7/20,301,8,8,ê∞,1,ó«,1,ç∑Çµ,42,28.5,28.333,29.75,29.6,0.1,0.35,0.267,0.275,0.28,0.35
230720M08,2,230720M08,2020100918,5557,2,3,21,5,5,40,,5,4,4,,472,8,54,40.4,01:31.6,2023/7/20,301,8,8,ê∞,1,ó«,1,ç∑Çµ,30,31,32.667,33.25,33.8,0.4,0.35,0.3,0.3,0.3,0.385
230720M08,3,230720M08,2020106806,5638,3,3,57.2,6,3,42,,6,5,5,,435,0,56,39.6,01:31.4,2023/7/20,301,8,8,ê∞,1,ó«,1,ç∑Çµ,32,21.5,23.667,21,22.8,0.4,0.4,0.333,0.35,0.32,0.44
230720M08,4,230720M08,2020100625,5368,4,4,320.3,8,8,-5,,1,6,8,,404,-1,54,44.5,01:35.5,2023/7/20,301,8,8,ê∞,1,ó«,1,í«çû,21,22,23.333,20.75,16.6,0.3,0.15,0.1,0.175,0.22,0.208
230720M08,7,230720M08,2020102466,5634,7,3,5,3,1,51,,4,3,3,,417,0,54,39.4,01:30.6,2023/7/20,301,8,8,ê∞,1,ó«,1,ç∑Çµ,42,33.5,36.667,36.75,35.8,0.1,0.1,0.3,0.275,0.26,0.419
230720M08,8,230720M08,2020102413,5635,8,4,125.8,7,7,4,,8,8,7,,485,0,52,42.1,01:34.7,2023/7/20,301,8,8,ê∞,1,ó«,1,í«çû,29,25.5,25.333,24.25,25,0.4,0.25,0.233,0.25,0.2,0.298
230720M10,1,230720M10,2020106058,5638,1,3,88.4,7,7,19,,7,7,7,,439,6,56,42.4,0:01:48,2023/7/20,302,8,10,ê∞,1,ó«,1,ç∑Çµ,33,31,32.333,33,31.2,0.4,0.45,0.367,0.375,0.34,0.331
230720M10,3,230720M10,2020101160,5171,3,3,3.2,2,2,44,,4,1,1,,468,-6,56,40.5,01:45.5,2023/7/20,302,8,10,ê∞,1,ó«,1,ç∑Çµ,46,23,28.333,29.5,31,0.4,0.45,0.533,0.55,0.54,0.377
230720M10,4,230720M10,2020106175,a0512,4,3,104.9,8,6,26,,8,8,8,,390,-6,51,40.7,01:47.3,2023/7/20,302,8,10,ê∞,1,ó«,1,ç∑Çµ,39,37,37,34,32.8,0.3,0.35,0.3,0.375,0.36,0.48
230720M10,6,230720M10,2020102485,a0162,6,4,18.7,5,3,31,,6,6,6,,400,-2,54,41,01:46.8,2023/7/20,302,8,10,ê∞,1,ó«,1,í«çû,43,42.5,43.333,44.5,40.8,0.5,0.4,0.367,0.375,0.38,0.236
230720M10,8,230720M10,2020101392,a027b,8,3,11.8,4,4,30,,3,2,3,,486,-2,56,42.3,01:46.9,2023/7/20,302,8,10,ê∞,1,ó«,1,ç∑Çµ,32,37,35,35,30.4,0.2,0.25,0.3,0.3,0.3,0.479
230721D08,1,230721D08,2019106502,5474,1,2,1.5,1,4,43,,5,5,5,4,457,7,55,39.8,01:31.9,2023/7/21,202,8,8,ê∞,1,ó«,1,êÊçs,51,52,47.667,48,47,0.5,0.45,0.4,0.35,0.34,0.356
230721D08,2,230721D08,2017103396,5364,2,3,233.4,8,8,22,,8,8,8,8,497,-4,56,40.1,01:33.8,2023/7/21,202,8,8,ê∞,1,ó«,1,ç∑Çµ,12,8.5,20.333,19.25,24,0.3,0.3,0.3,0.25,0.26,0.424
230721D08,3,230721D08,2018103601,a0514,3,2,4.9,3,3,45,,4,4,3,2,456,4,51,39.9,01:31.7,2023/7/21,202,8,8,ê∞,1,ó«,1,êÊçs,42,46,43,42.25,42.6,0.3,0.25,0.267,0.275,0.26,0.415
230721D08,4,230721D08,2020101914,5338,4,3,12,4,2,49,,3,3,4,2,463,1,55,39.8,01:31.4,2023/7/21,202,8,8,ê∞,1,ó«,1,ç∑Çµ,49,46.5,38.667,32.75,34.6,0,0.25,0.2,0.175,0.14,0.435
230721D08,5,230721D08,2017101737,5390,5,2,16.7,5,5,40,,6,6,6,6,513,3,56,39.4,01:32.2,2023/7/21,202,8,8,ê∞,1,ó«,1,êÊçs,34,30.5,34.333,35.5,36.2,0.4,0.4,0.467,0.5,0.48,0.356
230721D08,6,230721D08,2018105884,5639,6,4,22.1,6,6,36,,7,7,7,7,496,13,56,39.2,01:32.5,2023/7/21,202,8,8,ê∞,1,ó«,1,í«çû,45,39.5,39,37.5,40.8,0.7,0.6,0.433,0.375,0.32,0.235
230721D08,7,230721D08,2017101679,5616,7,3,174.4,7,7,33,,2,2,2,5,473,-3,54,41.4,01:32.8,2023/7/21,202,8,8,ê∞,1,ó«,1,ç∑Çµ,35,30,25,22.25,25.4,0.2,0.2,0.167,0.15,0.14,0.431
230721D08,8,230721D08,2019104710,5646,8,3,4.6,2,1,50,,1,1,1,1,474,-3,56,40,01:31.3,2023/7/21,202,8,8,ê∞,1,ó«,1,ç∑Çµ,53,46,42.333,43.25,43.4,0.1,0.3,0.267,0.3,0.32,0.369
230721F06,2,230721F06,2018105429,5342,2,3,7.7,3,2,62,,7,7,6,4,488,6,56,39,01:37.2,2023/7/21,1002,8,6,ê∞,1,ó«,1,ç∑Çµ,37,51,54,50.75,51.8,0.7,0.65,0.633,0.675,0.66,0.4
230721F06,5,230721F06,2020105088,5399,5,2,17.4,5,7,19,,2,2,2,5,512,-2,55,43.7,01:41.3,2023/7/21,1002,8,6,ê∞,1,ó«,1,êÊçs,39,47.5,45.333,44,40.8,0.7,0.7,0.667,0.55,0.52,0.692
230721F06,6,230721F06,2020104645,a025d,6,3,5.6,2,4,58,,8,8,8,6,452,-6,55,38.9,01:37.6,2023/7/21,1002,8,6,ê∞,1,ó«,1,ç∑Çµ,44,52,54,49.75,48,0.3,0.3,0.233,0.3,0.34,0.4
230721F06,7,230721F06,2019104382,5443,7,3,1.5,1,3,58,,6,6,3,2,472,-3,56,39.9,01:37.6,2023/7/21,1002,8,6,ê∞,1,ó«,1,ç∑Çµ,59,55,54,49,50.8,0.4,0.45,0.467,0.4,0.32,0.267
230721F06,8,230721F06,2020105999,a02b0,8,2,33.7,8,6,41,,3,3,4,7,416,-9,53,41.5,01:39.2,2023/7/21,1002,8,6,ê∞,1,ó«,1,êÊçs,31,45.5,42.667,43.5,38,0.2,0.25,0.267,0.25,0.22,0.143
230721M02,1,230721M02,2019104307,5637,1,3,1.5,1,7,13,,1,1,1,,456,5,51,43.5,01:33.8,2023/7/21,301,8,2,ê∞,1,ó«,1,ç∑Çµ,21,31,17.667,26,22.8,0.4,0.4,0.333,0.3,0.34,0.35
230721M02,2,230721M02,2019109147,5635,2,1,15.2,4,5,22,,2,2,2,,450,-1,52,42.5,0:01:33,2023/7/21,301,8,2,ê∞,1,ó«,1,ì¶Ç∞,19,23,24.667,24.75,24.4,0.2,0.2,0.2,0.25,0.2,0.381
230721M02,3,230721M02,2019101729,5648,3,4,6.2,3,1,47,,5,3,3,,447,0,51,39.5,01:30.8,2023/7/21,301,8,2,ê∞,1,ó«,1,í«çû,26,33.5,26,25,28.6,0.2,0.2,0.133,0.15,0.12,0.218
230721M02,4,230721M02,2016100679,5632,4,3,17.9,5,2,40,,8,7,6,,428,3,54,39,01:31.4,2023/7/21,301,8,2,ê∞,1,ó«,1,ç∑Çµ,27,27,25.333,23.25,24.4,0.3,0.2,0.167,0.175,0.2,0.378
230721M02,5,230721M02,2016100218,5638,5,4,80.1,8,8,6,,6,8,8,,404,0,54,42.3,01:34.4,2023/7/21,301,8,2,ê∞,1,ó«,1,í«çû,21,16,20.667,22,23.4,0.3,0.4,0.333,0.375,0.32,0.301
230721M02,6,230721M02,2019100992,5368,6,3,21.4,6,6,18,,7,6,7,,450,1,56,41.2,01:33.3,2023/7/21,301,8,2,ê∞,1,ó«,1,ç∑Çµ,31,25,24.333,22.25,24,0.4,0.25,0.167,0.175,0.22,0.423
230721M02,7,230721M02,2018105982,a027b,7,3,4.2,2,3,29,,3,4,4,,383,0,56,41.5,01:32.4,2023/7/21,301,8,2,ê∞,1,ó«,1,ç∑Çµ,37,34,32.333,32.25,28.8,0.1,0.25,0.267,0.275,0.3,0.419
230721M02,8,230721M02,2018100014,a0292,8,3,25.7,7,4,23,,4,5,5,,405,-12,56,41.6,01:32.9,2023/7/21,301,8,2,ê∞,1,ó«,1,ç∑Çµ,30,24.5,26.333,24.75,26.2,0.3,0.15,0.167,0.2,0.22,0.406
230721M03,1,230721M03,2017105786,5637,1,4,59,7,4,29,,4,4,4,,419,0,51,40,01:32.4,2023/7/21,301,8,3,ê∞,1,ó«,1,í«çû,28,21,23,24.5,24.2,0.4,0.4,0.333,0.3,0.34,0.192
230721M03,2,230721M03,2018103432,a0512,2,2,27.3,5,5,26,,1,1,1,,464,-6,51,41.2,01:32.6,2023/7/21,301,8,3,ê∞,1,ó«,1,êÊçs,10,4.5,15.333,20,22.4,0.4,0.3,0.333,0.375,0.38,0.459
230721M03,3,230721M03,2019104645,5558,3,2,1.6,1,1,42,,2,2,1,,498,-14,54,39.4,01:31.2,2023/7/21,301,8,3,ê∞,1,ó«,1,êÊçs,42,37,35.667,33.75,34.2,0.5,0.45,0.5,0.45,0.52,0.604
230721M03,4,230721M03,2019100691,5648,4,3,4.1,2,2,42,,3,3,3,,516,7,51,39.4,01:31.2,2023/7/21,301,8,3,ê∞,1,ó«,1,ç∑Çµ,39,29.5,27,28,30,0.3,0.25,0.167,0.175,0.14,0.378
230721M03,5,230721M03,2018101251,5635,5,3,6.8,4,3,39,,6,7,5,,452,-3,54,38.7,01:31.5,2023/7/21,301,8,3,ê∞,1,ó«,1,ç∑Çµ,37,38,32,30.75,30,0.2,0.2,0.2,0.25,0.2,0.45
230721M03,6,230721M03,2019103357,5521,6,4,6.7,3,6,18,,5,5,7,,461,20,54,40.7,01:33.3,2023/7/21,301,8,3,ê∞,1,ó«,1,í«çû,22,30.5,30.333,34.75,37.4,0.3,0.3,0.367,0.325,0.32,0.233
230721M03,7,230721M03,2019104230,5088,7,3,66.9,8,8,12,,7,8,8,,459,7,54,41,01:33.9,2023/7/21,301,8,3,ê∞,1,ó«,1,ç∑Çµ,16,15,18,16.25,18.8,0.2,0.3,0.333,0.325,0.36,0.419
