race_id,date,racecourse,race_number,num_horses,ground,race_time,distance,direction,horse_id,horse_name,jockey_id,jockey_name,popularity,odds,sex_and_age,weight,horse_number,frame_number,impost,last_3_furlongs_pred,style_pred
202635071201,2026/07/12,盛岡,1,8,ダ,12:00,1000,左,2024106797,フレンドヘネシー,05490,山本政聡,1,1.7,牡2,460(0),1,1,55.0,38.3,差し
202635071201,2026/07/12,盛岡,1,8,ダ,12:00,1000,左,2024100964,ピロピロ,05294,村上忍,3,7.0,牡2,457(0),2,2,55.0,38.5,先行
202635071201,2026/07/12,盛岡,1,8,ダ,12:00,1000,左,2024101364,カンパネルラ,05183,南郷家全,7,31.2,牡2,478(0),3,3,55.0,38.3,先行
202635071201,2026/07/12,盛岡,1,8,ダ,12:00,1000,左,2024104278,ユキドケマヂカ,05560,小林凌,4,7.5,牝2,453(0),4,4,54.0,38.5,先行
202635071201,2026/07/12,盛岡,1,8,ダ,12:00,1000,左,2024105704,エポカベーネ,05445,山本聡哉,5,8.5,牡2,418(0),5,5,55.0,38.0,先行
202635071201,2026/07/12,盛岡,1,8,ダ,12:00,1000,左,2024105171,チェリーロード,05119,阿部英俊,6,11.6,牝2,417(0),6,6,54.0,38.4,差し
202635071201,2026/07/12,盛岡,1,8,ダ,12:00,1000,左,2024105602,ミラノドゥオーモ,05552,鈴木祐,2,6.3,牡2,487(0),7,7,55.0,38.2,先行
202635071201,2026/07/12,盛岡,1,8,ダ,12:00,1000,左,2024108182,ティガーカッツェ,05463,高橋悠里,8,49.1,牝2,423(0),8,8,54.0,38.5,先行
